username,title,short_description,budget,category,offers,expiry_date,url,avatar_url_source,avatar_filename_for_web,full_description,requirements
Ralf Knopp,Problem z uruchamianiem Node.js,"Zamówiłem stronę internetową – wcześniej działała, ale teraz, gdy uruchamiam ją przez 'npm start', pojawia się błąd. Potrzebuję, żebyś to naprawił, ponieważ kompletnie się na tym nie znam, a muszę utrzymywać stronę.

Sprawdź, czy jesteś w stanie...","100,00 EUR",Obsługa sklepów internetowych,10,Znika za 30 dni,"https://useme.com/pl/jobs/problem-z-uruchamianiem-nodejs,115524/",https://useme-prod-public.s3.amazonaws.com/avatars/033/480733_hVV7yxR.png,Ralf_Knopp_8517738c3faadd783abbb385ce589168.png,"Zamówiłem stronę internetową – wcześniej działała, ale teraz, gdy uruchamiam ją przez 'npm start', pojawia się błąd. Potrzebuję, żebyś to naprawił, ponieważ kompletnie się na tym nie znam, a muszę utrzymywać stronę.
Sprawdź, czy jesteś w stanie się tym zająć — jeśli tak, możemy rozpocząć długoterminową współpracę.
Pliki projektu:
https://www.dropbox.com/scl/fi/8xj3ayf1n3n35sl5yf6v0/site.zip?rlkey=ltxrnyxpgy2c56dd2uhuz8gvs&st=x424ucwr&dl=0
Zamówiłem stronę internetową – wcześniej działała, ale teraz, gdy uruchamiam ją przez 'npm start', pojawia się błąd. Potrzebuję, żebyś to naprawił, ponieważ kompletnie się na tym nie znam, a muszę utrzymywać stronę.
Sprawdź, czy jesteś w stanie się tym zająć — jeśli tak, możemy rozpocząć długoterminową współpracę.
Pliki projektu:
https://www.dropbox.com/scl/fi/8xj3ayf1n3n35sl5yf6v0/site.zip?rlkey=ltxrnyxpgy2c56dd2uhuz8gvs&st=x424ucwr&dl=0",
KENTO,Dopracowanie działającej strony Woocommerce + Wordpress,"Mam ""prawie""  gotową stronę postawioną na motywie porto. Jest wolna (wiadomo motyw zawiera dużo zbędnych elementów itd.)  i chciałbym dodać do niej ""coś"" ciekawego - Twoja inwencja twórcza. Z tego co zauważyłem występuje błąd po uruchomieniu...",Do negocjacji,Sklepy internetowe,22,Znika za 30 dni,"https://useme.com/pl/jobs/dopracowanie-dziaajacej-strony-woocommerce-wordpress,115526/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Mam ""prawie""  gotową stronę postawioną na motywie porto. Jest wolna (wiadomo motyw zawiera dużo zbędnych elementów itd.)  i chciałbym dodać do niej ""coś"" ciekawego - Twoja inwencja twórcza. Z tego co zauważyłem występuje błąd po uruchomieniu wtyczki płatności. Po za tym wydaje mi się że innych niema ale to trzeba sprawdzić. Interesuje mnie w późniejszym czasie kompleksowa obsługę - jakieś zmiany naprawy itp. więc to nie jest jednorazowe zlecenie. Dlatego zależy mi na poważnej ofercie. Nie biorę pod uwagę kont z niewielką ilością zrealizowanych umów/negatywnymi opiniami/astronomiczną wyceną.  Dla osób konkretnych podam linka do wglądu.
Mam ""prawie""  gotową stronę postawioną na motywie porto. Jest wolna (wiadomo motyw zawiera dużo zbędnych elementów itd.)  i chciałbym dodać do niej ""coś"" ciekawego - Twoja inwencja twórcza. Z tego co zauważyłem występuje błąd po uruchomieniu wtyczki płatności. Po za tym wydaje mi się że innych niema ale to trzeba sprawdzić. Interesuje mnie w późniejszym czasie kompleksowa obsługę - jakieś zmiany naprawy itp. więc to nie jest jednorazowe zlecenie. Dlatego zależy mi na poważnej ofercie. Nie biorę pod uwagę kont z niewielką ilością zrealizowanych umów/negatywnymi opiniami/astronomiczną wyceną.  Dla osób konkretnych podam linka do wglądu.",
tsqmi,"Szukam montażysty wideo do współpracy przy rolkach (Instagram, Facebook, YouTube Shorts)","Cześć!
Szukam osoby do stałej współpracy przy montażu krótkich form wideo (rolki, shortsy) w tematyce treningu, zdrowego stylu życia, fizjoterapii.

Co potrzebuję:

Dodawanie napisów (napisy w stylu dynamicznym, zgodnym z trendami)

Prosta...",Do negocjacji,Video,20,Znika za 30 dni,"https://useme.com/pl/jobs/szukam-montazysty-wideo-do-wspopracy-przy-rolkach-instagram-facebook-youtube-sho,115525/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Cześć!
Szukam osoby do stałej współpracy przy montażu krótkich form wideo (rolki, shortsy) w tematyce treningu, zdrowego stylu życia, fizjoterapii.
Co potrzebuję:
Dodawanie napisów (napisy w stylu dynamicznym, zgodnym z trendami)
Prosta animacja lub podkreślenie najważniejszych fragmentów (np. zoom, kolor, efekt dźwiękowy)
Estetyczny, nowoczesny styl – bez zbędnych efektów
Szukam osoby:
Która zna obecne trendy (np. w stylu Alex Hormozi, Valuetainment, fit influencerzy) itd.
Z portfolio – chcę zobaczyć przykłady!
Współpraca długoterminowa, kilka rolek tygodniowo.
Cześć!
Szukam osoby do stałej współpracy przy montażu krótkich form wideo (rolki, shortsy) w tematyce treningu, zdrowego stylu życia, fizjoterapii.
Co potrzebuję:
Dodawanie napisów (napisy w stylu dynamicznym, zgodnym z trendami)
Prosta animacja lub podkreślenie najważniejszych fragmentów (np. zoom, kolor, efekt dźwiękowy)
Estetyczny, nowoczesny styl – bez zbędnych efektów
Szukam osoby:
Która zna obecne trendy (np. w stylu Alex Hormozi, Valuetainment, fit influencerzy) itd.
Z portfolio – chcę zobaczyć przykłady!
Współpraca długoterminowa, kilka rolek tygodniowo.",
Tomek SLGC,Wprowadzenie modyfikacji na LP,"Wprowadzenie modyfikacji na stronach landing page na platformie
Landingi wraz z zaimplementowaniem modułu zgód marketingowych który będzie umożliwiał pokazywanie i ukrywanie zgód marketingowych po naciśnięciu w link, bezpośrednio pod polami...",Do negocjacji,Strony internetowe,14,Znika za 30 dni,"https://useme.com/pl/jobs/wprowadzenie-modyfikacji-na-lp,115531/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Wprowadzenie modyfikacji na stronach landing page na platformie
Landingi wraz z zaimplementowaniem modułu zgód marketingowych który będzie umożliwiał pokazywanie i ukrywanie zgód marketingowych po naciśnięciu w link, bezpośrednio pod polami formularza.
Proszę o oferty z ceną za 1h pracy.
Wprowadzenie modyfikacji na stronach landing page na platformie
Landingi wraz z zaimplementowaniem modułu zgód marketingowych który będzie umożliwiał pokazywanie i ukrywanie zgód marketingowych po naciśnięciu w link, bezpośrednio pod polami formularza.
Proszę o oferty z ceną za 1h pracy.",
Krzysztof Bączar,Szukam osoby do wyszukiwania sprzedawców dropshippingowych + lekkie działania marketingowe - 3h/dzien - 2 tygodnie,"Cześć!

Zlecę krótkoterminową pracę na okres 2 tygodni, po 3 godziny dziennie. Szukam kogoś konkretnego i zorganizowanego, kto pomoże w działaniach związanych z dropshippingiem i lekkim marketingiem internetowym.

Co trzeba robić:
Wyszukiwać...",Do negocjacji,Sprzedaż i obsługa sprzedaży,7,Znika za 30 dni,"https://useme.com/pl/jobs/szukam-osoby-do-wyszukiwania-sprzedawcow-dropshippingowych-lekkie-dziaania-marke,115528/",https://useme-prod-public.s3.amazonaws.com/avatars/080/262380.png,Krzysztof_Bączar_967cbfc69c6f6120ec86c351608c5773.png,"Cześć!
Zlecę krótkoterminową pracę na okres 2 tygodni, po 3 godziny dziennie. Szukam kogoś konkretnego i zorganizowanego, kto pomoże w działaniach związanych z dropshippingiem i lekkim marketingiem internetowym.
Co trzeba robić:
Wyszukiwać sprzedawców z Polski działających w modelu dropshippingu na Allegro i Kaufland.pl.
Zakładać konta na wybranych hurtowniach dropshippingowych (na moje dane).
Kopiować numery EAN z hurtowni i sprawdzać je na marketplace’ach – chodzi o wychwycenie sprzedawców oferujących te same produkty w podobnych cenach.
Kontaktować się z tymi sprzedawcami telefonicznie – z ofertą współpracy z naszą hurtownią.
Wrzucać posty promocyjne w grupach dropshippingowych na Facebooku z firmowego konta.
Możliwe działania na forach lub innych kanałach – jeśli masz inicjatywę, będzie to na plus.
Wymagania:
Umiejętność wyszukiwania informacji i ogarnięcie internetu.
Komunikatywność i pewność siebie w rozmowach telefonicznych.
Dokładność – każde działanie ma być raportowane w formie tabeli lub listy (kto, gdzie, co, kiedy, z jakim efektem).
Samodzielność, dobra organizacja pracy.
Doświadczenie w dropshippingu mile widziane, ale nie jest konieczne.
💼 Rozliczenie przez Useme.
💰 W wiadomości podaj swoją stawkę za całość lub za godzinę.
Możliwa dalsza współpraca, jeśli dobrze pójdzie.
Cześć!
Zlecę krótkoterminową pracę na okres 2 tygodni, po 3 godziny dziennie. Szukam kogoś konkretnego i zorganizowanego, kto pomoże w działaniach związanych z dropshippingiem i lekkim marketingiem internetowym.
Co trzeba robić:
Wyszukiwać sprzedawców z Polski działających w modelu dropshippingu na Allegro i Kaufland.pl.
Zakładać konta na wybranych hurtowniach dropshippingowych (na moje dane).
Kopiować numery EAN z hurtowni i sprawdzać je na marketplace’ach – chodzi o wychwycenie sprzedawców oferujących te same produkty w podobnych cenach.
Kontaktować się z tymi sprzedawcami telefonicznie – z ofertą współpracy z naszą hurtownią.
Wrzucać posty promocyjne w grupach dropshippingowych na Facebooku z firmowego konta.
Możliwe działania na forach lub innych kanałach – jeśli masz inicjatywę, będzie to na plus.
Wymagania:
Umiejętność wyszukiwania informacji i ogarnięcie internetu.
Komunikatywność i pewność siebie w rozmowach telefonicznych.
Dokładność – każde działanie ma być raportowane w formie tabeli lub listy (kto, gdzie, co, kiedy, z jakim efektem).
Samodzielność, dobra organizacja pracy.
Doświadczenie w dropshippingu mile widziane, ale nie jest konieczne.
💼 Rozliczenie przez Useme.
💰 W wiadomości podaj swoją stawkę za całość lub za godzinę.
Możliwa dalsza współpraca, jeśli dobrze pójdzie.",
wm,Marketing internetowy i Pozyskiwanie Klientów dla Serwisu Internetowego,"Szukam osoby/firmy/freelencera, który specjalizuje się i posiada doświadczenie w marketingu i obsłudze reklamowej serwisów internetowych oferujących usługi pisania wzorców prac naukowych (magisterskich, licencjackich, doktorskich itd.) z zakresu...",Do negocjacji,SEO,7,Znika za 30 dni,"https://useme.com/pl/jobs/marketing-internetowy-i-pozyskiwanie-klientow-dla-serwisu-internetowego,115529/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Szukam osoby/firmy/freelencera, który specjalizuje się i posiada doświadczenie w marketingu i obsłudze reklamowej serwisów internetowych oferujących usługi pisania wzorców prac naukowych (magisterskich, licencjackich, doktorskich itd.) z zakresu prawa oraz innych pism z zakresu prawa (pozwy, wnioski, apelacje itd.). Interesuje mnie skuteczność w dotarciu do klientów i skuteczność w pozyskiwaniu klientów. Jestem gotowy podzielić się odpowiednią prowizją za każdego skutecznie pozyskanego klienta. Jak również jestem otwarty na wszelkie propozycje.
Szukam osoby/firmy/freelencera, który specjalizuje się i posiada doświadczenie w marketingu i obsłudze reklamowej serwisów internetowych oferujących usługi pisania wzorców prac naukowych (magisterskich, licencjackich, doktorskich itd.) z zakresu prawa oraz innych pism z zakresu prawa (pozwy, wnioski, apelacje itd.). Interesuje mnie skuteczność w dotarciu do klientów i skuteczność w pozyskiwaniu klientów. Jestem gotowy podzielić się odpowiednią prowizją za każdego skutecznie pozyskanego klienta. Jak również jestem otwarty na wszelkie propozycje.",
Maciej2025,Pomoc w znalezieniu pracy,"Cześć, jestem studentem studiów informatyki  i poszukuję kogoś kto pomoże mi znaleźć pracę zdalną w korporacji w Polsce lub za granicą bądź poleci mnie ze skutkiem pozytywnym. Posługuję się dwoma językami Polish (native), English B2. Posiadam...",Do negocjacji,Pozostałe,1,Znika za 30 dni,"https://useme.com/pl/jobs/pomoc-w-znalezieniu-pracy,115530/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Cześć, jestem studentem studiów informatyki  i poszukuję kogoś kto pomoże mi znaleźć pracę zdalną w korporacji w Polsce lub za granicą bądź poleci mnie ze skutkiem pozytywnym. Posługuję się dwoma językami Polish (native), English B2. Posiadam doświadczenie w obsłudze klienta, ale jeszcze w korpo nie było mi dane pracować. Sprawnie posługuję się pakietem MS Office, mam analityczny umysł. Jestem duszą kreatywną. Lubię pracę zespołową, jak i dobrze mi przed komputerem. Chętnie i szybko uczę się nowych rzeczy. Zależy mi na pracy zdalnej, ewentualnie hybrydowo tylko Kraków lub Łódź.. Co do zapłaty jestem otwarta na negocjacje.
Cześć, jestem studentem studiów informatyki  i poszukuję kogoś kto pomoże mi znaleźć pracę zdalną w korporacji w Polsce lub za granicą bądź poleci mnie ze skutkiem pozytywnym. Posługuję się dwoma językami Polish (native), English B2. Posiadam doświadczenie w obsłudze klienta, ale jeszcze w korpo nie było mi dane pracować. Sprawnie posługuję się pakietem MS Office, mam analityczny umysł. Jestem duszą kreatywną. Lubię pracę zespołową, jak i dobrze mi przed komputerem. Chętnie i szybko uczę się nowych rzeczy. Zależy mi na pracy zdalnej, ewentualnie hybrydowo tylko Kraków lub Łódź.. Co do zapłaty jestem otwarta na negocjacje.",
Maria,Strona internetowa Wordpres,"Strona Wordpress usługi, zapisy online przez kalendarz na stronie, blog, płatność przez stronę",Do negocjacji,Sklepy internetowe,44,Znika za 30 dni,"https://useme.com/pl/jobs/strona-internetowa-wordpres,115523/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Strona Wordpress usługi, zapisy online przez kalendarz na stronie, blog, płatność przez stronę
Strona Wordpress usługi, zapisy online przez kalendarz na stronie, blog, płatność przez stronę",
Planownia,"Specjalisty ds. Generowania Obrazów i Filmów na podstawie zdjęć – E-commerce, SORA AI 📢","📢 Poszukujemy Specjalisty ds. Generowania Obrazów i Filmów na podstawie zdjęć – E-commerce, SORA AI 📢

Firma Planownia Sp. z o.o. z siedzibą w Kielcach poszukuje kreatywnej i zaangażowanej osoby do współpracy zdalnej. Jeśli masz doświadczenie w...",Do negocjacji,Social media,10,Znika za 30 dni,"https://useme.com/pl/jobs/specjalisty-ds-generowania-obrazow-i-filmow-na-podstawie-zdjec-e-commerce-sora-a,115522/",https://useme-prod-public.s3.amazonaws.com/avatars/013/286113.png,Planownia_8c247231ddeecd04cbf5add79cedc1f2.png,"📢 Poszukujemy Specjalisty ds. Generowania Obrazów i Filmów na podstawie zdjęć – E-commerce, SORA AI 📢
Firma Planownia Sp. z o.o. z siedzibą w Kielcach poszukuje kreatywnej i zaangażowanej osoby do współpracy zdalnej. Jeśli masz doświadczenie w generowaniu fotorealistycznych obrazów i filmów na podstawie zdjęć przy użyciu narzędzi takich jak SORA AI – zapraszamy do aplikowania!
Zakres obowiązków:
Tworzenie wizualizacji produktów na podstawie dostarczonych zdjęć,
Generowanie animacji i filmów produktowych,
Optymalizacja wizualizacji pod kątem e-commerce (Allegro, Amazon, sklepy internetowe),
Retusz i edycja zdjęć w wysokiej jakości,
Współpraca z zespołem marketingu i sprzedaży w zakresie opracowywania materiałów wizualnych.
Wymagania:
Doświadczenie w pracy z SORA AI lub podobnymi narzędziami do generowania obrazów i animacji,
Umiejętność edycji i retuszu zdjęć,
Znajomość programów graficznych (Photoshop, Canva, itp.),
Zmysł estetyczny i dbałość o detale,
Kreatywność i samodzielność,
Znajomość rynku e-commerce będzie dodatkowym atutem.
Oferujemy:
Elastyczną formę współpracy – zdalnie,
Atrakcyjne wynagrodzenie za zlecenie lub stałą współpracę,
Możliwość realizacji ciekawych projektów dla branży e-commerce,
Współpracę z dynamicznym zespołem marketingu i sprzedaży.
📧 Zainteresowane osoby prosimy o przesyłanie portfolio i CV przez platformę Useme.com.
Dołącz do naszego zespołu i twórz wizualizacje, które sprzedają!

praca #zdalnie #ecommerce #grafika #SORA #generowanieobrazów #animacje #retusz #wizualizacjeproduktów #Useme
📢 Poszukujemy Specjalisty ds. Generowania Obrazów i Filmów na podstawie zdjęć – E-commerce, SORA AI 📢
Firma Planownia Sp. z o.o. z siedzibą w Kielcach poszukuje kreatywnej i zaangażowanej osoby do współpracy zdalnej. Jeśli masz doświadczenie w generowaniu fotorealistycznych obrazów i filmów na podstawie zdjęć przy użyciu narzędzi takich jak SORA AI – zapraszamy do aplikowania!
Zakres obowiązków:
Tworzenie wizualizacji produktów na podstawie dostarczonych zdjęć,
Generowanie animacji i filmów produktowych,
Optymalizacja wizualizacji pod kątem e-commerce (Allegro, Amazon, sklepy internetowe),
Retusz i edycja zdjęć w wysokiej jakości,
Współpraca z zespołem marketingu i sprzedaży w zakresie opracowywania materiałów wizualnych.
Wymagania:
Doświadczenie w pracy z SORA AI lub podobnymi narzędziami do generowania obrazów i animacji,
Umiejętność edycji i retuszu zdjęć,
Znajomość programów graficznych (Photoshop, Canva, itp.),
Zmysł estetyczny i dbałość o detale,
Kreatywność i samodzielność,
Znajomość rynku e-commerce będzie dodatkowym atutem.
Oferujemy:
Elastyczną formę współpracy – zdalnie,
Atrakcyjne wynagrodzenie za zlecenie lub stałą współpracę,
Możliwość realizacji ciekawych projektów dla branży e-commerce,
Współpracę z dynamicznym zespołem marketingu i sprzedaży.
📧 Zainteresowane osoby prosimy o przesyłanie portfolio i CV przez platformę Useme.com.
Dołącz do naszego zespołu i twórz wizualizacje, które sprzedają!",
Daniel,Pozytywny wizerunek Sony beauty,Dzień dobry prowadzę salon beauty na terenie krakowa potrzebuje osoby która zadba o pozytywny wizerunek w sieci na różnych portalach forach dyskusyjnych grupach na socjal mediach miesięczny budżet to 300-500zl. Proszę wysłać listę działań i w...,"300,00 PLN",Marketing szeptany,14,Znika za 30 dni,"https://useme.com/pl/jobs/pozytywny-wizerunek-sony-beauty,115521/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Dzień dobry prowadzę salon beauty na terenie krakowa potrzebuje osoby która zadba o pozytywny wizerunek w sieci na różnych portalach forach dyskusyjnych grupach na socjal mediach miesięczny budżet to 300-500zl. Proszę wysłać listę działań i w jakich ilościach będzie zrealizowana w jakiej kwocie
Dzień dobry prowadzę salon beauty na terenie krakowa potrzebuje osoby która zadba o pozytywny wizerunek w sieci na różnych portalach forach dyskusyjnych grupach na socjal mediach miesięczny budżet to 300-500zl. Proszę wysłać listę działań i w jakich ilościach będzie zrealizowana w jakiej kwocie",
Michał,Szukam specjalisty do zaprojektowania i wdrożenia systemu nawigacji w szkółce roślin,"Poszukuję osoby, która zaprogramuje system nawigacji świetlnej lub dźwiękowej, ułatwiający pracownikom odnajdywanie konkretnych roślin na terenie szkółki. Projekt ma na celu usprawnienie pracy i zmniejszenie kosztów szkolenia nowych...",Do negocjacji,Oprogramowanie,13,Znika za 90 dni,"https://useme.com/pl/jobs/szukam-specjalisty-do-zaprojektowania-i-wdrozenia-systemu-nawigacji-w-szkoce-ros,115520/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Poszukuję osoby, która zaprogramuje system nawigacji świetlnej lub dźwiękowej, ułatwiający pracownikom odnajdywanie konkretnych roślin na terenie szkółki. Projekt ma na celu usprawnienie pracy i zmniejszenie kosztów szkolenia nowych pracowników.
Wymagania i założenia systemu:
Nawigacja za pomocą światła lub dźwięku: możliwość wskazywania lokalizacji roślin za pomocą:
Programowalnych taśm LED wodoodpornych.
Inteligentnych lamp z możliwością sterowania.
Głośników emitujących sygnał dźwiękowy.
Interfejs użytkownika: pracownik korzysta z urządzenia (smartfon, tablet), na którym widzi listę roślin do zebrania. Po kliknięciu „Pokaż zamówienie” system:
Wskazuje miejsce, gdzie znajduje się dana roślina (np. światło LED zapala się lub mruga).
Pracownik skanuje roślinę, co automatycznie zmniejsza liczbę do zebrania.
Po zebraniu wszystkich pozycji system wyświetla komunikat „Zamówienie kompletne”.
Odporność na warunki zewnętrzne: system musi działać w warunkach polowych, niezależnie od pogody.
Czy masz pomysł na realizację tego rozwiązania?
Jestem otwarty na różne technologie i metody, zależy mi na efektywności i łatwości obsługi.
Proszę o kontakt i przedstawienie propozycji – omówimy szczegóły i warunki współpracy.
Poszukuję osoby, która zaprogramuje system nawigacji świetlnej lub dźwiękowej, ułatwiający pracownikom odnajdywanie konkretnych roślin na terenie szkółki. Projekt ma na celu usprawnienie pracy i zmniejszenie kosztów szkolenia nowych pracowników.
Wymagania i założenia systemu:
Nawigacja za pomocą światła lub dźwięku: możliwość wskazywania lokalizacji roślin za pomocą:
Programowalnych taśm LED wodoodpornych.
Inteligentnych lamp z możliwością sterowania.
Głośników emitujących sygnał dźwiękowy.
Interfejs użytkownika: pracownik korzysta z urządzenia (smartfon, tablet), na którym widzi listę roślin do zebrania. Po kliknięciu „Pokaż zamówienie” system:
Wskazuje miejsce, gdzie znajduje się dana roślina (np. światło LED zapala się lub mruga).
Pracownik skanuje roślinę, co automatycznie zmniejsza liczbę do zebrania.
Po zebraniu wszystkich pozycji system wyświetla komunikat „Zamówienie kompletne”.
Odporność na warunki zewnętrzne: system musi działać w warunkach polowych, niezależnie od pogody.
Czy masz pomysł na realizację tego rozwiązania?
Jestem otwarty na różne technologie i metody, zależy mi na efektywności i łatwości obsługi.
Proszę o kontakt i przedstawienie propozycji – omówimy szczegóły i warunki współpracy.",
michalp,Integracja Subiekt GT REST API,"Dzień dobry,
Poszukujemy firmy specjalizującej się w rozwiązaniach dla Subiekta GT, która przygotuje dla nas dedykowaną integrację w postaci REST API.

Cel integracji:
Chcemy umożliwić naszej aplikacji webowej dwukierunkową komunikację (odczyt i...",Do negocjacji,Oprogramowanie,12,Znika za 30 dni,"https://useme.com/pl/jobs/integracja-subiekt-gt-rest-api,115517/",https://useme-prod-public.s3.amazonaws.com/avatars/092/178192.png,michalp_bf7822948cec4a667e4b4418716080a6.png,"Dzień dobry,
Poszukujemy firmy specjalizującej się w rozwiązaniach dla Subiekta GT, która przygotuje dla nas dedykowaną integrację w postaci REST API.
Cel integracji:
Chcemy umożliwić naszej aplikacji webowej dwukierunkową komunikację (odczyt i zapis danych) z systemem Subiekt GT. Oczekujemy dostarczenia REST API wraz z dokumentacją techniczną.
Zakres danych do integracji:
Interesuje nas obsługa następujących dokumentów i kartotek w Subiekcie GT:
- Kartoteka towaru
- RW (Rozchód Wewnętrzny)
- ZD (Zamówienie do Dostawcy)
- PZ (Przyjęcie Zewnętrzne)
- WZ (Wydanie Zewnętrzne)
Informacje dodatkowe:
Posiadamy licencje na dodatki do Subiekta GT: Sfera oraz pakiet PLUS (niebieski, zielony, czerwony).
Nasz wewnętrzny zespół programistów będzie odpowiedzialny za integrację po stronie naszej aplikacji, konsumując dostarczone przez Państwa API.
Dzień dobry,
Poszukujemy firmy specjalizującej się w rozwiązaniach dla Subiekta GT, która przygotuje dla nas dedykowaną integrację w postaci REST API.
Cel integracji:
Chcemy umożliwić naszej aplikacji webowej dwukierunkową komunikację (odczyt i zapis danych) z systemem Subiekt GT. Oczekujemy dostarczenia REST API wraz z dokumentacją techniczną.
Zakres danych do integracji:
Interesuje nas obsługa następujących dokumentów i kartotek w Subiekcie GT:
- Kartoteka towaru
- RW (Rozchód Wewnętrzny)
- ZD (Zamówienie do Dostawcy)
- PZ (Przyjęcie Zewnętrzne)
- WZ (Wydanie Zewnętrzne)
Informacje dodatkowe:
Posiadamy licencje na dodatki do Subiekta GT: Sfera oraz pakiet PLUS (niebieski, zielony, czerwony).
Nasz wewnętrzny zespół programistów będzie odpowiedzialny za integrację po stronie naszej aplikacji, konsumując dostarczone przez Państwa API.",
justynapietrzyk1@wp.pl,"Konfiguracja i prowadzenie konta Allegro, Amazon, Erli z Baselinkerem","Zlecę skonfigurowanie konta Baselinker z Marketplacami: Allegro, Amazon, Erli itp.
- konto Allegro- konto Allegro jest działające, integracja Allegro- Baselinker juz jest, historia sprzedazy i sporo produktów tez. Obecnie borykamy sie z problemem...",Do negocjacji,Sklepy internetowe,8,Znika za 30 dni,"https://useme.com/pl/jobs/konfiguracja-i-prowadzenie-konta-allegro-amazon-erli-z-baselinkerem,115516/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Zlecę skonfigurowanie konta Baselinker z Marketplacami: Allegro, Amazon, Erli itp.
- konto Allegro- konto Allegro jest działające, integracja Allegro- Baselinker juz jest, historia sprzedazy i sporo produktów tez. Obecnie borykamy sie z problemem utrzymania Smart przy wysyłce worków z nawozami o wadze 25kg. Jesienią Allego wprowadziło ograniczenia. 
W zakresie Allegro potrzebujemy osoby, ktora bedzie zajmowała sie rozwojem, prowadzeniem konta, konfiguracja konta, konfiguracja wysylek, dodawanie produktow, dbalosc o utrzymanie Smart, brak dopłat/kar itp. Sprzedaż nawozów, środków ochrony roślin, nasion
- pozostałe Market Placy- konfiguracja od poczatku, dodawanie produktów
Model wspołpracy: do uzgodnienia, preferowane: stała wspołpraca, za wykonane zadania
Zlecę skonfigurowanie konta Baselinker z Marketplacami: Allegro, Amazon, Erli itp.
- konto Allegro- konto Allegro jest działające, integracja Allegro- Baselinker juz jest, historia sprzedazy i sporo produktów tez. Obecnie borykamy sie z problemem utrzymania Smart przy wysyłce worków z nawozami o wadze 25kg. Jesienią Allego wprowadziło ograniczenia.
W zakresie Allegro potrzebujemy osoby, ktora bedzie zajmowała sie rozwojem, prowadzeniem konta, konfiguracja konta, konfiguracja wysylek, dodawanie produktow, dbalosc o utrzymanie Smart, brak dopłat/kar itp. Sprzedaż nawozów, środków ochrony roślin, nasion
- pozostałe Market Placy- konfiguracja od poczatku, dodawanie produktów
Model wspołpracy: do uzgodnienia, preferowane: stała wspołpraca, za wykonane zadania",
MichalZ,Operator drona - programowanie lotów synchronicznych,"Poszukujemy technika obsługi dronów z umiejętnościami programowania dronów w tym lotów synchronicznych.
W ramach zlecenia programowania potrzebne byłoby zsynchronizowanie kilku / kilkunastu dronów w kwestii kilku różnych manewrów lotu z podziałem...",Do negocjacji,Oprogramowanie,3,Znika za 60 dni,"https://useme.com/pl/jobs/operator-drona-programowanie-lotow-synchronicznych,115512/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Poszukujemy technika obsługi dronów z umiejętnościami programowania dronów w tym lotów synchronicznych.
W ramach zlecenia programowania potrzebne byłoby zsynchronizowanie kilku / kilkunastu dronów w kwestii kilku różnych manewrów lotu z podziałem na grupy i role.
Odrębna część zlecenia to obsługa lotów. 
Większa ilość szczegółów po otrzymaniu oferty.
Potrzebujemy wycenę części programowania i obsługi lotów.
Poszukujemy technika obsługi dronów z umiejętnościami programowania dronów w tym lotów synchronicznych.
W ramach zlecenia programowania potrzebne byłoby zsynchronizowanie kilku / kilkunastu dronów w kwestii kilku różnych manewrów lotu z podziałem na grupy i role.
Odrębna część zlecenia to obsługa lotów.
Większa ilość szczegółów po otrzymaniu oferty.
Potrzebujemy wycenę części programowania i obsługi lotów.",
MichalZ,"Webmaster - budowa, utrzymaniu i rozwój botów www.","Poszukujemy web-mastera z umiejętnościami tworzenia botów, przeszukujących istniejącą stronę www producenta / usługodawcy i odpowiadających na pytania potencjalnych klientów.
Podstawowa część zlecenia to stworzenie bota dla jednej strony www,...",Do negocjacji,Strony internetowe,6,Znika za 60 dni,"https://useme.com/pl/jobs/webmaster-budowa-utrzymaniu-i-rozwoj-botow-www,115511/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Poszukujemy web-mastera z umiejętnościami tworzenia botów, przeszukujących istniejącą stronę www producenta / usługodawcy i odpowiadających na pytania potencjalnych klientów.
Podstawowa część zlecenia to stworzenie bota dla jednej strony www, ewentualna druga część to wsparcie rozwiązania.
Prośba o przesłanie wyceny i czasu wykonania dla nieskomplikowanej strony o małej wielkości zawartości.
Poszukujemy web-mastera z umiejętnościami tworzenia botów, przeszukujących istniejącą stronę www producenta / usługodawcy i odpowiadających na pytania potencjalnych klientów.
Podstawowa część zlecenia to stworzenie bota dla jednej strony www, ewentualna druga część to wsparcie rozwiązania.
Prośba o przesłanie wyceny i czasu wykonania dla nieskomplikowanej strony o małej wielkości zawartości.",
